rank,feature,importance
534,t29_kp19_x,0.00038917
535,t12_kp09_y,0.00038800
536,t27_kp19_y,0.00038780
537,t17_kp22_x,0.00038763
538,t01_kp02_y,0.00038513
539,t05_kp29_x,0.00038437
540,t27_kp26_x,0.00038425
541,t18_kp05_y,0.00038381
542,t28_kp18_y,0.00038378
543,t10_kp17_y,0.00038366
544,t07_kp12_x,0.00038284
545,t00_kp06_y,0.00038222
546,t01_kp20_x,0.00038210
547,t12_kp27_y,0.00038147
548,t22_kp31_x,0.00038038
549,t07_kp31_x,0.00037984
550,t28_kp28_y,0.00037963
551,t23_kp31_x,0.00037753
552,t22_kp00_y,0.00037470
553,t19_kp17_y,0.00037461
554,t23_kp21_y,0.00037181
555,t25_kp17_x,0.00037172
556,t23_kp22_x,0.00037165
557,t14_kp29_x,0.00037055
558,t02_kp27_y,0.00037031
559,t24_kp07_y,0.00036943
560,t13_kp29_y,0.00036721
561,t10_kp27_y,0.00036665
562,t06_kp27_x,0.00036661
563,t21_kp23_y,0.00036597
564,t01_kp08_y,0.00036379
565,t16_kp03_y,0.00036307
566,t19_kp12_y,0.00036191
567,t26_kp29_x,0.00036157
568,t11_kp19_y,0.00036142
569,t22_kp15_y,0.00036076
570,t22_kp32_y,0.00035996
571,t28_kp12_y,0.00035906
572,t18_kp17_y,0.00035856
573,t08_kp21_y,0.00035840
574,t13_kp20_y,0.00035836
575,t24_kp31_x,0.00035672
576,t23_kp02_y,0.00035589
577,t18_kp15_y,0.00035581
578,t29_kp19_y,0.00035564
579,t19_kp19_y,0.00035418
580,t26_kp25_x,0.00035416
581,t20_kp23_x,0.00035406
582,t25_kp22_x,0.00035268
583,t22_kp22_x,0.00035241
584,t06_kp14_y,0.00035195
585,t24_kp10_y,0.00035144
586,t20_kp17_y,0.00035123
587,t11_kp21_y,0.00035116
588,t08_kp07_x,0.00035076
589,t12_kp29_y,0.00035068
590,t29_kp31_x,0.00034977
591,t02_kp29_x,0.00034935
592,t05_kp14_y,0.00034898
593,t11_kp31_y,0.00034787
594,t16_kp15_x,0.00034688
595,t20_kp12_y,0.00034669
596,t24_kp04_y,0.00034541
597,t02_kp04_y,0.00034440
598,t16_kp31_x,0.00034426
599,t06_kp12_y,0.00034398
600,t14_kp18_x,0.00034307
601,t24_kp03_y,0.00034242
602,t03_kp25_y,0.00034209
603,t23_kp25_x,0.00034163
604,t01_kp27_y,0.00034158
605,t17_kp18_x,0.00034144
606,t12_kp16_x,0.00034039
607,t02_kp07_y,0.00033957
608,t24_kp08_y,0.00033878
609,t24_kp16_x,0.00033854
610,t17_kp17_y,0.00033760
611,t26_kp15_y,0.00033713
612,t12_kp15_y,0.00033676
613,t29_kp13_y,0.00033641
614,t28_kp11_y,0.00033589
615,t11_kp27_x,0.00033557
616,t03_kp11_y,0.00033539
617,t24_kp09_y,0.00033514
618,t26_kp18_y,0.00033370
619,t17_kp29_x,0.00033363
620,t26_kp14_y,0.00033356
621,t22_kp22_y,0.00033334
622,t13_kp21_y,0.00033287
623,t29_kp14_y,0.00033189
624,t20_kp22_x,0.00033186
625,t24_kp20_y,0.00033125
626,t23_kp19_y,0.00033091
627,t10_kp11_y,0.00033081
628,t01_kp10_x,0.00033042
629,t15_kp21_y,0.00033039
630,t28_kp14_y,0.00032967
631,t01_kp01_y,0.00032810
632,t29_kp18_x,0.00032796
633,t01_kp12_y,0.00032724
634,t14_kp19_y,0.00032710
635,t10_kp14_x,0.00032676
636,t01_kp06_y,0.00032655
637,t24_kp01_y,0.00032652
638,t22_kp12_y,0.00032646
639,t09_kp12_x,0.00032457
640,t00_kp12_x,0.00032338
641,t01_kp18_x,0.00032297
642,t24_kp21_y,0.00032283
643,t19_kp27_x,0.00032226
644,t00_kp05_x,0.00032209
645,t00_kp11_y,0.00032201
646,t13_kp17_y,0.00032158
647,t00_kp10_y,0.00032112
648,t10_kp29_y,0.00031951
649,t28_kp20_y,0.00031941
650,t22_kp16_y,0.00031922
651,t11_kp07_y,0.00031671
652,t23_kp07_x,0.00031654
653,t05_kp06_x,0.00031624
654,t28_kp12_x,0.00031588
655,t22_kp31_y,0.00031572
656,t21_kp24_y,0.00031569
657,t16_kp06_y,0.00031485
658,t29_kp17_y,0.00031452
659,t17_kp27_y,0.00031429
660,t10_kp15_y,0.00031359
661,t27_kp22_y,0.00031332
662,t12_kp17_y,0.00031322
663,t09_kp20_y,0.00031309
664,t21_kp31_y,0.00031290
665,t29_kp15_y,0.00031276
666,t02_kp01_y,0.00031267
667,t04_kp12_y,0.00031175
668,t03_kp31_y,0.00031061
669,t15_kp01_y,0.00031025
670,t22_kp18_y,0.00030925
671,t03_kp08_y,0.00030903
672,t14_kp21_y,0.00030783
673,t12_kp27_x,0.00030737
674,t02_kp24_y,0.00030693
675,t03_kp18_x,0.00030655
676,t09_kp25_y,0.00030641
677,t02_kp00_y,0.00030617
678,t23_kp14_y,0.00030601
679,t05_kp12_y,0.00030597
680,t20_kp31_y,0.00030549
681,t07_kp05_x,0.00030548
682,t08_kp03_x,0.00030536
683,t06_kp31_x,0.00030413
684,t21_kp14_y,0.00030299
685,t12_kp15_x,0.00030231
686,t15_kp03_y,0.00030197
687,t16_kp25_y,0.00030110
688,t25_kp12_y,0.00029958
689,t15_kp15_y,0.00029792
690,t24_kp05_y,0.00029725
691,t19_kp18_y,0.00029718
692,t27_kp14_y,0.00029644
693,t03_kp30_x,0.00029636
694,t03_kp04_y,0.00029570
695,t26_kp20_x,0.00029555
696,t01_kp06_x,0.00029526
697,t18_kp12_y,0.00029474
698,t09_kp17_y,0.00029469
699,t26_kp17_x,0.00029448
700,t21_kp18_y,0.00029229
701,t16_kp18_x,0.00029172
702,t08_kp15_y,0.00029169
703,t02_kp29_y,0.00029060
704,t03_kp03_y,0.00028950
705,t16_kp23_y,0.00028859
706,t29_kp06_y,0.00028675
707,t13_kp08_y,0.00028672
708,t23_kp20_y,0.00028622
709,t20_kp14_y,0.00028593
710,t27_kp32_y,0.00028557
711,t21_kp12_y,0.00028448
712,t28_kp11_x,0.00028433
713,t23_kp06_y,0.00028398
714,t03_kp05_y,0.00028386
715,t00_kp18_x,0.00028281
716,t09_kp27_x,0.00028266
717,t17_kp00_y,0.00028261
718,t08_kp03_y,0.00028253
719,t08_kp32_x,0.00028243
720,t19_kp29_x,0.00028131
721,t22_kp20_y,0.00028114
722,t26_kp16_x,0.00028098
723,t25_kp12_x,0.00028063
724,t03_kp01_x,0.00027957
725,t23_kp00_y,0.00027837
726,t22_kp25_x,0.00027775
727,t19_kp25_x,0.00027672
728,t27_kp27_x,0.00027662
729,t28_kp18_x,0.00027630
730,t22_kp18_x,0.00027623
731,t09_kp15_y,0.00027579
732,t27_kp20_y,0.00027510
733,t17_kp25_x,0.00027504
734,t04_kp31_x,0.00027491
