rank,feature,importance
673,t14_kp06_y,0.00031673
674,t24_kp31_y,0.00031668
675,t03_kp27_y,0.00031616
676,t27_kp03_y,0.00031557
677,t21_kp27_y,0.00031531
678,t13_kp05_y,0.00031525
679,t04_kp16_y,0.00031478
680,t27_kp13_x,0.00031477
681,t27_kp19_y,0.00031353
682,t13_kp16_y,0.00031348
683,t21_kp26_y,0.00031343
684,t14_kp16_y,0.00031317
685,t21_kp23_y,0.00031261
686,t08_kp03_y,0.00031214
687,t04_kp15_x,0.00031029
688,t04_kp13_y,0.00030948
689,t04_kp27_y,0.00030932
690,t01_kp21_x,0.00030909
691,t16_kp21_x,0.00030847
692,t29_kp21_y,0.00030819
693,t08_kp12_y,0.00030742
694,t04_kp30_y,0.00030650
695,t01_kp22_x,0.00030573
696,t27_kp12_y,0.00030530
697,t09_kp13_x,0.00030528
698,t12_kp03_y,0.00030527
699,t28_kp15_y,0.00030442
700,t02_kp21_x,0.00030436
701,t20_kp06_y,0.00030430
702,t14_kp03_y,0.00030426
703,t16_kp29_y,0.00030400
704,t17_kp14_y,0.00030382
705,t11_kp24_x,0.00030319
706,t06_kp20_y,0.00030318
707,t18_kp06_y,0.00030291
708,t03_kp15_y,0.00030251
709,t01_kp05_y,0.00030215
710,t28_kp13_x,0.00030207
711,t11_kp23_x,0.00030183
712,t24_kp21_y,0.00030123
713,t12_kp29_y,0.00030042
714,t08_kp30_y,0.00029938
715,t01_kp06_y,0.00029892
716,t09_kp26_y,0.00029838
717,t27_kp00_y,0.00029809
718,t12_kp20_y,0.00029763
719,t08_kp23_x,0.00029722
720,t14_kp07_y,0.00029702
721,t29_kp28_y,0.00029656
722,t08_kp21_x,0.00029637
723,t12_kp17_x,0.00029620
724,t17_kp13_y,0.00029540
725,t00_kp21_x,0.00029456
726,t13_kp00_y,0.00029450
727,t08_kp22_y,0.00029450
728,t20_kp13_y,0.00029403
729,t12_kp02_y,0.00029380
730,t18_kp27_x,0.00029356
731,t22_kp11_x,0.00029326
732,t25_kp32_y,0.00029228
733,t13_kp17_x,0.00029201
734,t23_kp32_y,0.00029132
735,t00_kp27_y,0.00029046
736,t08_kp11_x,0.00029014
737,t13_kp03_y,0.00028985
738,t02_kp17_y,0.00028969
739,t23_kp19_x,0.00028914
740,t28_kp19_y,0.00028775
741,t14_kp13_y,0.00028718
742,t10_kp32_y,0.00028677
743,t09_kp16_y,0.00028674
744,t05_kp11_x,0.00028629
745,t17_kp18_y,0.00028568
746,t28_kp27_y,0.00028548
