rank,feature,importance
645,t14_kp18_x,0.00044715
646,t24_kp14_x,0.00044672
647,t17_kp31_x,0.00044514
648,t19_kp13_y,0.00044418
649,t11_kp28_x,0.00044411
650,t06_kp18_x,0.00044348
651,t17_kp29_x,0.00044256
652,t07_kp28_y,0.00044001
653,t26_kp18_y,0.00043872
654,t01_kp14_x,0.00043837
655,t22_kp18_y,0.00043800
656,t28_kp01_x,0.00043767
657,t17_kp27_x,0.00043692
658,t29_kp03_y,0.00043623
659,t00_kp11_y,0.00043616
660,t09_kp20_y,0.00043548
661,t27_kp08_x,0.00043454
662,t04_kp28_x,0.00043446
663,t05_kp02_x,0.00043416
664,t04_kp19_y,0.00043377
665,t03_kp16_x,0.00043285
666,t07_kp12_y,0.00043268
667,t28_kp05_y,0.00043000
668,t14_kp22_y,0.00042904
669,t01_kp28_x,0.00042742
670,t09_kp26_y,0.00042677
671,t25_kp07_x,0.00042653
672,t05_kp18_x,0.00042610
673,t28_kp30_y,0.00042567
674,t25_kp18_y,0.00042550
675,t10_kp18_x,0.00042545
676,t19_kp30_y,0.00042438
677,t00_kp09_y,0.00042387
678,t01_kp01_y,0.00042374
679,t09_kp13_y,0.00042205
680,t05_kp23_y,0.00042108
681,t23_kp15_y,0.00042077
682,t26_kp25_x,0.00042058
683,t24_kp25_y,0.00042031
684,t28_kp01_y,0.00041986
685,t18_kp20_y,0.00041948
686,t01_kp16_x,0.00041906
687,t13_kp20_y,0.00041891
688,t01_kp03_x,0.00041881
689,t08_kp16_x,0.00041865
690,t29_kp17_y,0.00041716
691,t29_kp05_x,0.00041692
692,t01_kp04_y,0.00041647
693,t14_kp26_y,0.00041588
694,t27_kp07_x,0.00041451
695,t18_kp27_x,0.00041392
696,t02_kp11_y,0.00041364
697,t01_kp28_y,0.00041336
698,t27_kp21_y,0.00041289
699,t00_kp05_x,0.00041197
700,t13_kp18_y,0.00041114
701,t11_kp18_x,0.00041068
702,t16_kp18_y,0.00040978
703,t28_kp09_x,0.00040908
704,t02_kp27_x,0.00040826
705,t07_kp03_x,0.00040768
706,t06_kp26_y,0.00040679
707,t29_kp32_y,0.00040648
708,t15_kp14_x,0.00040624
709,t02_kp02_x,0.00040590
710,t28_kp12_x,0.00040512
711,t17_kp18_y,0.00040481
712,t08_kp32_x,0.00040393
713,t00_kp31_x,0.00040359
714,t22_kp27_x,0.00040355
715,t28_kp03_x,0.00040334
716,t10_kp22_y,0.00040304
717,t27_kp11_y,0.00040295
718,t10_kp20_y,0.00040218
719,t20_kp27_x,0.00040204
720,t06_kp12_y,0.00040166
721,t19_kp11_x,0.00040157
722,t26_kp23_y,0.00040094
723,t26_kp03_x,0.00039973
724,t28_kp10_x,0.00039914
725,t24_kp17_y,0.00039735
726,t29_kp06_y,0.00039726
727,t21_kp26_y,0.00039618
728,t01_kp09_x,0.00039531
729,t18_kp18_x,0.00039495
730,t26_kp12_y,0.00039466
731,t26_kp10_x,0.00039360
732,t28_kp21_y,0.00039337
733,t15_kp27_x,0.00039295
734,t22_kp22_y,0.00039248
735,t14_kp31_x,0.00039185
736,t25_kp20_y,0.00039049
737,t06_kp23_y,0.00038943
738,t03_kp02_x,0.00038918
739,t15_kp31_x,0.00038904
740,t04_kp32_x,0.00038861
741,t04_kp15_y,0.00038698
742,t29_kp18_y,0.00038633
743,t12_kp16_x,0.00038584
744,t18_kp32_y,0.00038582
745,t28_kp23_y,0.00038509
746,t03_kp00_x,0.00038496
747,t15_kp18_x,0.00038490
748,t03_kp11_y,0.00038448
749,t01_kp25_x,0.00038312
750,t01_kp11_y,0.00038301
751,t24_kp12_y,0.00038234
752,t00_kp32_y,0.00038193
753,t11_kp26_y,0.00038190
754,t02_kp12_y,0.00038130
755,t19_kp16_y,0.00038095
756,t17_kp20_x,0.00038092
757,t19_kp26_x,0.00038049
758,t10_kp29_x,0.00037978
759,t25_kp04_x,0.00037859
760,t21_kp26_x,0.00037835
761,t19_kp18_x,0.00037787
762,t28_kp25_y,0.00037783
763,t00_kp01_x,0.00037760
764,t00_kp08_x,0.00037633
765,t29_kp24_y,0.00037613
766,t29_kp05_y,0.00037487
767,t23_kp20_y,0.00037483
768,t27_kp06_x,0.00037468
769,t29_kp23_x,0.00037431
770,t23_kp12_x,0.00037303
771,t17_kp11_x,0.00037276
772,t26_kp19_x,0.00037236
773,t10_kp25_y,0.00037227
774,t25_kp15_y,0.00037223
775,t14_kp18_y,0.00037216
776,t03_kp32_y,0.00037213
777,t04_kp08_x,0.00037203
778,t14_kp32_y,0.00037180
779,t29_kp30_y,0.00037118
780,t12_kp32_x,0.00037084
781,t03_kp14_x,0.00037017
782,t02_kp05_y,0.00036998
783,t15_kp22_y,0.00036939
784,t05_kp13_x,0.00036928
785,t25_kp19_x,0.00036885
786,t20_kp15_y,0.00036762
787,t02_kp06_y,0.00036681
788,t03_kp24_y,0.00036671
789,t21_kp15_y,0.00036637
790,t24_kp30_y,0.00036592
791,t12_kp20_y,0.00036569
792,t03_kp24_x,0.00036548
793,t11_kp18_y,0.00036445
794,t00_kp26_x,0.00036426
795,t22_kp12_x,0.00036389
796,t02_kp29_y,0.00036380
797,t27_kp17_y,0.00036371
798,t09_kp30_y,0.00036312
799,t02_kp14_x,0.00036300
800,t10_kp24_y,0.00036282
801,t02_kp07_x,0.00036276
802,t27_kp03_x,0.00036234
803,t26_kp08_y,0.00036154
804,t27_kp10_x,0.00036151
805,t22_kp29_y,0.00036150
806,t29_kp02_y,0.00036129
807,t23_kp26_y,0.00036124
808,t29_kp26_y,0.00036123
809,t28_kp25_x,0.00036118
810,t13_kp13_y,0.00036110
811,t01_kp31_x,0.00036090
812,t09_kp19_y,0.00036064
813,t07_kp00_x,0.00036060
814,t13_kp18_x,0.00036054
815,t29_kp09_x,0.00035962
816,t02_kp09_x,0.00035923
817,t12_kp25_y,0.00035890
818,t08_kp10_x,0.00035850
819,t05_kp19_y,0.00035792
820,t28_kp29_y,0.00035696
